timestamp,coin,action,side,quantity,price,profit_target,stop_loss,leverage,confidence,pnl,balance_after,reason,confluence_tags,trigger_tags,reasoning_categories
2022-01-03T00:00:00+00:00,AAPL,ENTRY,long,0.8230813636293974,167.14946716313045,180.0,155.0,3.0,0.75,0,954.1029623693564,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA alignment and low volatility detected. Decisive entry with tight protection. | TYPE A Phase 1 | Fees: $0.04,EMA_alignment;low_volatility,support_bounce,trend_following;mean_reversion
2022-01-04T00:00:00+00:00,AAPL,CLOSE,long,0.8230813636293974,165.9384351394493,0,0,3.0,0,-1.0721714617801619,998.8899946950951,"Active-Guardian: Closing due to unrealized loss and bearish MACD crossover. Trend Strength Score is -0.14, indicating a weak trend. | TYPE A Phase 1 | Closed 0.8231, Remaining 0.0000 | Gross: $-1.00 | Fees: $0.08",MACD_crossover;unrealized_loss,stop_loss_trigger,trend_following;risk_management
2022-01-11T00:00:00+00:00,AAPL,ENTRY,long,1.489900456658873,158.70514594136225,165.0,152.0,3.0,0.8,0,920.0066798019571,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and RSI14=29.47 detected. Decisive entry with tight protection. | TYPE A Phase 1 | Fees: $0.07,EMA_alignment;RSI_oversold,support_bounce,mean_reversion;trend_following
2022-01-12T00:00:00+00:00,AAPL,CLOSE,long,1.489900456658873,154.31463731186955,0,0,3.0,0,-6.669672099499266,992.1552975065074,"Active-Guardian: Closing due to unrealized loss and bearish MACD crossover. Trend Strength Score is -0.46, indicating a weak trend. | TYPE A Phase 1 | Closed 1.4899, Remaining 0.0000 | Gross: $-6.54 | Fees: $0.13",MACD_crossover;RSI_oversold,indicator_crossover,trend_following
2022-01-21T00:00:00+00:00,AAPL,ENTRY,long,1.6540948603713108,163.9972376661476,170.0,158.0,5.0,0.8,0,937.8273014970908,Active-Guardian: Market is in ACTIVE (Green Zone) mode. 1% risk enforced. Bullish MACD crossover and EMA20/50 alignment detected. Decisive entry with tight protection. | TYPE A Phase 1 | Fees: $0.07,MACD_crossover;EMA_alignment,indicator_crossover,trend_following
2022-01-24T00:00:00+00:00,AAPL,CLOSE,long,1.6540948603713108,157.47828835983793,0,0,5.0,0,-10.929192071805016,981.1515070130192,"Stop loss hit | TYPE A Phase 1 | Closed 1.6541, Remaining 0.0000 | Gross: $-10.78 | Fees: $0.15",,,
2022-03-10T00:00:00+00:00,AAPL,ENTRY,long,0.9174987587927221,175.69211255708765,185.0,165.0,5.0,0.8,0,948.8677187166792,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and RSI=63.76 detected. Decisive entry with tight protection. | TYPE A Phase 1 | Fees: $0.04,MACD_crossover;RSI_bullish,indicator_crossover,trend_following
2022-03-11T00:00:00+00:00,AAPL,CLOSE,long,0.9174987587927221,174.78954035402438,0,0,5.0,0,-0.9165396584508959,980.1906380983881,"Active-Guardian: Closing due to unrealized loss and recent losing streak. Trend Strength Score is 1.03, but RSI and MACD indicators suggest a potential reversal. Protecting capital by closing the current long position. | TYPE A Phase 1 | Closed 0.9175, Remaining 0.0000 | Gross: $-0.83 | Fees: $0.09",MACD_crossover;RSI_reversal,stop_loss,trend_following;risk_management
2022-04-13T00:00:00+00:00,AAPL,ENTRY,long,1.505305611599203,174.5103058970123,180.0,168.0,5.0,0.82,0,927.580129429399,"Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and RSI=69.13 suggest a potential long entry. Trend Strength Score is 0.65, indicating a moderate trend. | TYPE A Phase 1 | Fees: $0.07",EMA_alignment;RSI_bullish;MACD_crossover,indicator_crossover;trend_following,trend_following;mean_reversion
2022-04-14T00:00:00+00:00,AAPL,CLOSE,long,1.505305611599203,171.86113385346337,0,0,5.0,0,-4.131197133033306,975.9872008460989,"Active-Guardian: Closing due to unrealized loss and recent losing streak. Trend Strength Score is 0.84, but RSI and MACD indicators suggest a potential reversal. Protecting capital by closing the current long position. | TYPE A Phase 1 | Closed 1.5053, Remaining 0.0000 | Gross: $-3.99 | Fees: $0.14",EMA_alignment;RSI_overbought;MACD_crossover,stop_loss_hit;unrealized_loss,trend_following;mean_reversion;risk_management
2022-04-28T00:00:00+00:00,AAPL,ENTRY,long,1.188109295439966,178.21473246397403,185.0,170.0,5.0,0.82,0,933.5812566915782,"Active-Guardian: Market is in Active mode. 1% risk enforced. Bullish MACD crossover and RSI below 70 detected. Trend Strength Score is 0.88, indicating a strong trend. | TYPE A Phase 1 | Fees: $0.06",MACD_crossover;RSI_below_70;Trend_Strength,indicator_crossover;trend_following,trend_following;momentum
2022-04-29T00:00:00+00:00,AAPL,CLOSE,long,1.188109295439966,173.92396334428517,0,0,5.0,0,-5.212956971576918,970.7160157649602,"Active-Guardian: Closing due to unrealized loss and bearish MACD crossover. Trend Strength Score is 0.79, but RSI and MACD indicators suggest a potential reversal. Protecting capital by closing the current long position. | TYPE A Phase 1 | Closed 1.1881, Remaining 0.0000 | Gross: $-5.10 | Fees: $0.12",MACD_crossover;RSI_reversal,indicator_crossover;support_bounce,trend_following;mean_reversion
2022-11-16T00:00:00+00:00,AAPL,ENTRY,long,1.2194136216274467,192.9628436387654,200.0,185.0,5.0,0.8,0,923.5910038467443,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and RSI=71.77 suggest a strong trend. MACD crossover is bullish. | TYPE A Phase 1 | Fees: $0.06,EMA_alignment;RSI_bullish;MACD_crossover,trend_following,trend_following
