timestamp,coin,action,side,quantity,price,profit_target,stop_loss,leverage,confidence,pnl,balance_after,reason,confluence_tags,trigger_tags,reasoning_categories
2008-01-03T00:00:00+00:00,GOLD,ENTRY,long,0.5235602094240831,869.1,890.0,850.0,3.0,0.8,0,848.1994751308903,Active-Guardian: Market is in Active mode. 1% risk enforced. Bullish MACD crossover and EMA alignment detected. Decisive entry with tight protection. | TYPE A Phase 1 | Fees: $0.13,EMA_alignment;MACD_crossover,indicator_crossover,trend_following
2008-01-07T00:00:00+00:00,GOLD,CLOSE,long,0.5235602094240831,862.0,0,0,3.0,0,-3.9665196335078603,995.9083481675393,"Active-Guardian: Market is in Green Zone. Current price 862.0 is below entry price 869.1. Unrealized PnL is -3.72. Closing position to limit losses. | TYPE A Phase 1 | Closed 0.5236, Remaining 0.0000 | Gross: $-3.72 | Fees: $0.25",EMA_alignment;RSI_below_60;MACD_bullish,stop_loss_hit;unrealized_pnl_limit,trend_following;risk_management
2008-01-08T00:00:00+00:00,GOLD,ENTRY,long,0.24712406947890844,880.3,920.0,840.0,3.0,0.82,0,923.3340843008954,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI above 70 indicate strong trend. EMA alignment and Trend Strength Score support long entry. | TYPE A Phase 1 | Fees: $0.06,MACD_crossover;RSI_overbought;EMA_alignment,indicator_crossover;trend_strength,trend_following;momentum
2008-01-25T00:00:00+00:00,GOLD,CLOSE,long,0.24712406947890844,920.0,0,0,3.0,0,9.688478756184884,1005.5370025111746,"Take profit hit | TYPE A Phase 1 | Closed 0.2471, Remaining 0.0000 | Gross: $9.81 | Fees: $0.12",,,
2008-01-25T00:00:00+00:00,GOLD,ENTRY,long,0.39143968871595264,910.7,935.0,885.0,5.0,0.82,0,934.1421444742098,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI above 50. EMA alignment supports long entry. | TYPE A Phase 1 | Fees: $0.10,MACD_crossover;RSI_above_50;EMA_alignment,indicator_crossover;trend_strength,trend_following;mean_reversion
2008-01-30T00:00:00+00:00,GOLD,CLOSE,long,0.39143968871595264,935.0,0,0,5.0,0,9.313302371595297,1014.7522717485286,"Take profit hit | TYPE A Phase 1 | Closed 0.3914, Remaining 0.0000 | Gross: $9.51 | Fees: $0.20",,,
2008-01-30T00:00:00+00:00,GOLD,ENTRY,long,0.3802281368821299,926.3,950.0,900.0,5.0,0.82,0,944.214350645867,"Active-Guardian: Market is in Green Zone. Bullish MACD crossover, RSI above 70, and EMA alignment support long entry. | TYPE A Phase 1 | Fees: $0.10",MACD_crossover;RSI_above_70;EMA_alignment,indicator_crossover;trend_strength,trend_following;mean_reversion
2008-02-01T00:00:00+00:00,GOLD,CLOSE,long,0.3802281368821299,913.5,0,0,5.0,0,-5.059294676806075,1009.5961206078442,"Active-Guardian: Current price 913.5 is below entry price 926.3. Unrealized PnL is -4.87. Closing position to limit losses. | TYPE A Phase 1 | Closed 0.3802, Remaining 0.0000 | Gross: $-4.87 | Fees: $0.19",,,risk_management
2008-02-05T00:00:00+00:00,GOLD,ENTRY,long,0.49261083743842476,890.3,920.0,870.0,5.0,0.82,0,921.7612277507012,"Active-Guardian: Market is in Green Zone. EMA20 and EMA50 alignment with RSI=47.51 suggests potential for mean reversion. Recent price action shows rejection of lower prices, increasing confidence in a long position. | TYPE A Phase 1 | Fees: $0.12",EMA_alignment;RSI_mean_reversion;price_rejection,indicator_alignment;support_bounce,mean_reversion;trend_following
2008-02-08T00:00:00+00:00,GOLD,CLOSE,long,0.49261083743842476,920.0,0,0,5.0,0,14.385304187192174,1023.8608176521793,"Take profit hit | TYPE A Phase 1 | Closed 0.4926, Remaining 0.0000 | Gross: $14.63 | Fees: $0.25",,,
2008-02-08T00:00:00+00:00,GOLD,ENTRY,long,0.3750915750915757,922.3,955.0,895.0,5.0,0.82,0,954.5762902968679,Active-Guardian: Market is in Green Zone. EMA20 and EMA50 alignment with RSI above 50 and MACD showing bullish momentum. Recent price action indicates a potential bounce from the 910 level. | TYPE A Phase 1 | Fees: $0.10,EMA_alignment;RSI_above_50;MACD_bullish,support_bounce;indicator_crossover,trend_following;mean_reversion
2008-02-12T00:00:00+00:00,GOLD,CLOSE,long,0.3750915750915757,911.1,0,0,5.0,0,-4.390141186813168,1019.3755410514468,"Active-Guardian: Current price 911.1 is below entry price 922.3. Unrealized PnL is -4.20. Closing position to limit losses. | TYPE A Phase 1 | Closed 0.3751, Remaining 0.0000 | Gross: $-4.20 | Fees: $0.19",EMA_alignment;RSI_momentum,price_rejection,trend_following;mean_reversion
2008-02-19T00:00:00+00:00,GOLD,ENTRY,long,1.019,929.8,959.8,919.8,5.0,0.82,0,829.6217478464469,Active-Guardian: Market is in Green Zone. EMA20 and EMA50 alignment with RSI 62.03 suggests a potential long opportunity. Recent price action and trend strength score support this entry. | TYPE A Phase 1 | Fees: $0.26,EMA_alignment;RSI_momentum,price_rejection,trend_following;mean_reversion
2008-02-20T00:00:00+00:00,GOLD,CLOSE,long,1.019,919.8,0,0,5.0,0,-10.708304159999999,1008.4066836864467,"Stop loss hit | TYPE A Phase 1 | Closed 1.0190, Remaining 0.0000 | Gross: $-10.19 | Fees: $0.52",,,
2008-02-20T00:00:00+00:00,GOLD,ENTRY,long,0.5662921348314621,937.8,965.0,920.0,5.0,0.82,0,902.0468869673454,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI above 50. EMA20 and EMA50 alignment supports long entry. | TYPE A Phase 1 | Fees: $0.15,MACD_crossover;RSI_above_50;EMA_alignment,indicator_crossover;trend_continuation,trend_following;mean_reversion
2008-02-27T00:00:00+00:00,GOLD,CLOSE,long,0.5662921348314621,965.0,0,0,5.0,0,15.106822382022536,1023.367462158357,"Take profit hit | TYPE A Phase 1 | Closed 0.5663, Remaining 0.0000 | Gross: $15.40 | Fees: $0.30",,,
